Source File Name:	SigPro_Rock
Signal:	FFT - Usr FFT / Vib / Velocity - Magnitude

Frequency	Magnitude	Magnitude	Magnitude
[ Hz ]	[ m/s ]	[ m/s ]	[ m/s ]
589.84375	2.247223e-6	9.290065e-7	2.302027e-7
590.234375	1.032044e-6	4.327896e-7	5.706828e-7
590.625	1.870282e-6	9.217868e-7	6.077812e-7
591.015625	1.782728e-6	1.119564e-6	7.597308e-7
591.40625	7.68324e-7	1.127053e-6	1.316506e-6
591.796875	3.371299e-7	8.766571e-7	1.388008e-6
592.1875	1.020798e-6	1.273751e-6	5.42177e-7
592.578125	1.854619e-6	1.998606e-6	1.426573e-6
592.96875	2.909911e-6	2.326384e-6	2.333185e-6
593.359375	2.895068e-6	2.179054e-6	2.288518e-6
593.75	1.028407e-6	1.28169e-6	6.903896e-7
594.140625	2.740934e-6	2.311322e-6	1.577589e-6
594.53125	4.53327e-6	2.850871e-6	2.500254e-6
594.921875	5.030047e-6	2.831799e-6	2.408543e-6
595.3125	3.477705e-6	1.944012e-6	1.280725e-6
595.703125	2.219362e-6	1.463523e-6	1.115758e-6
596.09375	4.1667e-6	1.939718e-6	1.830468e-6
596.484375	4.717233e-6	1.843703e-6	1.432747e-6
596.875	3.802115e-6	1.261751e-6	5.439398e-7
597.265625	2.048844e-6	4.148874e-7	1.234564e-7
597.65625	2.336984e-6	6.545242e-7	7.676458e-7
598.046875	2.698681e-6	7.243895e-7	1.426203e-7
598.4375	1.860676e-6	8.592112e-7	8.643943e-7
598.828125	5.844871e-7	9.386399e-7	1.244324e-6
599.21875	8.192579e-7	1.022808e-6	2.446739e-7
599.609375	1.18211e-6	2.10194e-6	1.121937e-6
600	1.928109e-6	2.715293e-6	2.095584e-6
600.390625	2.67608e-6	2.541981e-6	2.475847e-6
600.78125	1.782361e-6	1.771557e-6	1.519279e-6
601.171875	2.096714e-6	2.240594e-6	1.337158e-6
601.5625	4.026244e-6	3.212098e-6	2.459466e-6
601.953125	4.834756e-6	3.078363e-6	2.652275e-6
602.34375	3.70433e-6	2.363267e-6	1.787553e-6
602.734375	1.440274e-6	1.183094e-6	1.027736e-6
603.125	3.777501e-6	2.067265e-6	1.990629e-6
603.515625	5.012941e-6	2.070386e-6	2.015844e-6
603.90625	4.293059e-6	1.469235e-6	1.127712e-6
604.296875	1.94181e-6	6.761863e-7	3.398539e-7
604.6875	1.859716e-6	3.487701e-7	8.891184e-7
605.078125	2.986848e-6	5.358784e-7	6.825186e-7
605.46875	2.765955e-6	7.497711e-7	9.805169e-8
605.859375	1.414573e-6	8.81317e-7	7.06492e-7
606.25	1.284417e-6	8.357754e-7	4.749431e-7
606.640625	1.192283e-6	1.712354e-6	4.929072e-7
607.03125	1.589841e-6	2.498391e-6	1.39041e-6
607.421875	1.76411e-6	2.585252e-6	1.885634e-6
607.8125	1.51499e-6	1.957699e-6	1.453087e-6
608.203125	1.692794e-6	1.85717e-6	8.496713e-7
608.59375	2.950483e-6	2.997098e-6	1.940354e-6
608.984375	3.674902e-6	3.239098e-6	2.422294e-6
609.375	3.139862e-6	2.469033e-6	1.852897e-6
609.765625	1.167443e-6	1.249883e-6	9.19937e-7
610.15625	2.901413e-6	1.836291e-6	1.691766e-6
610.546875	4.262627e-6	2.241338e-6	2.022257e-6
610.9375	4.041642e-6	1.693396e-6	1.512531e-6
611.328125	2.316915e-6	8.144219e-7	8.143563e-7
611.71875	1.286401e-6	2.763892e-7	8.772083e-7
612.109375	3.103096e-6	3.868085e-7	1.046445e-6
612.5	3.528687e-6	7.258153e-7	5.278752e-7
612.890625	2.547031e-6	9.730873e-7	5.435335e-7
613.28125	1.530334e-6	8.82725e-7	5.90118e-7
613.671875	1.38544e-6	1.411457e-6	2.414721e-7
614.0625	2.099255e-6	2.092323e-6	8.361775e-7
614.453125	2.214781e-6	2.573172e-6	1.480507e-6
614.84375	1.724718e-6	2.036227e-6	1.281829e-6
615.234375	7.140879e-7	1.548289e-6	5.523815e-7
615.625	2.038489e-6	2.584464e-6	1.637635e-6
616.015625	2.656671e-6	3.046674e-6	2.194185e-6
616.40625	2.566932e-6	2.667251e-6	1.925886e-6
616.796875	1.282713e-6	1.460665e-6	1.1712e-6
617.1875	2.117524e-6	1.80493e-6	1.474675e-6
617.578125	3.544439e-6	2.28689e-6	2.116784e-6
617.96875	3.857705e-6	2.107452e-6	1.885035e-6
618.359375	2.8688e-6	1.450542e-6	1.361515e-6
618.75	1.614441e-6	4.125596e-7	6.580199e-7
619.140625	3.395246e-6	9.094795e-7	1.178802e-6
619.53125	4.323131e-6	1.026638e-6	1.080792e-6
619.921875	3.927977e-6	1.079825e-6	8.611945e-7
620.3125	2.55215e-6	1.032279e-6	7.775984e-7
620.703125	1.813813e-6	7.763821e-7	2.74984e-7
621.09375	3.012007e-6	1.515937e-6	5.584866e-7
621.484375	2.972356e-6	1.91335e-6	1.058401e-6
621.875	2.648839e-6	1.640853e-6	1.02223e-6
622.265625	1.478166e-6	1.00389e-6	7.083473e-7
622.65625	1.403903e-6	1.966363e-6	1.097282e-6
623.046875	1.805918e-6	2.673272e-6	1.692183e-6
623.4375	2.04814e-6	2.522682e-6	1.714432e-6
623.828125	1.398065e-6	1.536532e-6	1.311634e-6
624.21875	1.308005e-6	1.372806e-6	9.859534e-7
624.609375	2.644815e-6	2.097823e-6	1.617756e-6
625	3.541561e-6	2.349058e-6	1.753004e-6
625.390625	2.696803e-6	1.818898e-6	1.507368e-6
625.78125	1.084713e-6	9.801639e-7	9.74168e-7
626.171875	2.760672e-6	9.433203e-7	1.027508e-6
626.5625	4.036215e-6	1.240811e-6	1.28808e-6
626.953125	3.812618e-6	1.305991e-6	1.322526e-6
627.34375	2.778639e-6	1.088336e-6	1.008701e-6
627.734375	1.288243e-6	7.538786e-7	5.057994e-7
628.125	2.861634e-6	1.148205e-6	8.226291e-7
628.515625	3.377926e-6	1.613689e-6	1.038138e-6
628.90625	2.957874e-6	1.607519e-6	1.077934e-6
629.296875	2.151711e-6	1.029654e-6	7.757265e-7
629.6875	1.200908e-6	1.572288e-6	7.818209e-7
630.078125	2.053298e-6	2.323227e-6	1.237305e-6
630.46875	2.372858e-6	2.400654e-6	1.457956e-6
630.859375	2.079287e-6	1.796976e-6	1.338699e-6
631.25	1.146995e-6	1.050482e-6	6.150841e-7
631.640625	2.27297e-6	1.806973e-6	1.170391e-6
632.03125	3.319897e-6	2.122888e-6	1.556479e-6
632.421875	2.963249e-6	1.911956e-6	1.535817e-6
632.8125	1.402705e-6	1.211742e-6	1.040535e-6
633.203125	1.909854e-6	7.847715e-7	9.087046e-7
633.59375	3.369889e-6	1.246786e-6	1.403215e-6
633.984375	3.523275e-6	1.334778e-6	1.34617e-6
634.375	2.512385e-6	1.10021e-6	1.082058e-6
634.765625	1.32324e-6	6.051009e-7	7.002247e-7
635.15625	2.034719e-6	1.032334e-6	9.753809e-7
635.546875	2.75593e-6	1.483013e-6	1.122674e-6
635.9375	2.594967e-6	1.514053e-6	1.167461e-6
636.328125	2.244563e-6	1.069647e-6	1.146423e-6
636.71875	9.839871e-7	1.004849e-6	4.849004e-7
637.109375	1.736798e-6	1.806682e-6	9.433596e-7
637.5	2.439311e-6	2.114495e-6	1.406988e-6
637.890625	2.350602e-6	1.845923e-6	1.613965e-6
638.28125	1.326355e-6	1.096434e-6	9.912012e-7
638.671875	1.704917e-6	1.387628e-6	8.276386e-7
639.0625	2.980301e-6	2.008682e-6	1.488808e-6
639.453125	3.191663e-6	2.001674e-6	1.655951e-6
639.84375	1.995109e-6	1.608176e-6	1.118424e-6
640.234375	9.408228e-7	8.378451e-7	7.233797e-7
640.625	2.864628e-6	1.541398e-6	1.444844e-6
641.015625	3.442358e-6	1.936705e-6	1.581157e-6
641.40625	2.908753e-6	1.748385e-6	1.134775e-6
641.796875	1.786733e-6	9.45693e-7	8.267805e-7
642.1875	1.609648e-6	1.227174e-6	1.084694e-6
642.578125	2.466057e-6	1.780797e-6	1.171779e-6
642.96875	2.882478e-6	1.745681e-6	1.257833e-6
643.359375	2.696136e-6	1.24064e-6	1.284424e-6
643.75	1.455711e-6	4.824245e-7	6.363938e-7
644.140625	1.510672e-6	1.407033e-6	7.641463e-7
644.53125	2.684955e-6	1.720668e-6	1.35404e-6
644.921875	2.8575e-6	1.715285e-6	1.63058e-6
645.3125	1.932236e-6	1.333434e-6	1.255498e-6
645.703125	1.331764e-6	1.005128e-6	6.468996e-7
646.09375	2.625456e-6	1.826138e-6	1.475735e-6
646.484375	3.014782e-6	2.226579e-6	1.691438e-6
646.875	2.150329e-6	1.982206e-6	1.31056e-6
647.265625	9.462459e-7	1.121778e-6	8.089542e-7
647.65625	2.39685e-6	1.714457e-6	1.556034e-6
648.046875	3.204149e-6	2.425626e-6	1.824275e-6
648.4375	2.842779e-6	2.310433e-6	1.684154e-6
648.828125	2.073284e-6	1.495539e-6	1.384637e-6
649.21875	1.466386e-6	1.205893e-6	1.029599e-6
649.609375	2.592562e-6	1.890867e-6	1.455293e-6
650	3.271345e-6	2.06494e-6	1.712695e-6
650.390625	3.457969e-6	1.69853e-6	1.756696e-6
650.78125	2.015086e-6	1.012984e-6	1.186029e-6
651.171875	1.646266e-6	1.237374e-6	8.959156e-7
651.5625	3.162939e-6	1.739646e-6	1.479497e-6
651.953125	3.703508e-6	1.851893e-6	1.620807e-6
652.34375	2.630364e-6	1.412435e-6	1.138116e-6
652.734375	9.37492e-7	7.713013e-7	6.00268e-7
653.125	2.573615e-6	1.603396e-6	1.279447e-6
653.515625	3.12929e-6	2.03803e-6	1.476921e-6
653.90625	2.208877e-6	1.823923e-6	1.228958e-6
654.296875	8.889938e-7	1.170194e-6	9.383686e-7
654.6875	1.710759e-6	1.255011e-6	1.046998e-6
655.078125	2.220156e-6	1.817419e-6	1.406895e-6
655.46875	1.95771e-6	1.900695e-6	1.609558e-6
655.859375	2.077151e-6	1.531529e-6	1.618643e-6
656.25	1.008831e-6	1.029053e-6	7.804551e-7
656.640625	1.670275e-6	1.609059e-6	1.16157e-6
657.03125	2.997554e-6	2.055281e-6	1.718327e-6
657.421875	3.544107e-6	1.993078e-6	1.817312e-6
657.8125	2.529832e-6	1.245254e-6	1.122312e-6
658.203125	1.402971e-6	1.145574e-6	9.522433e-7
658.59375	3.168732e-6	1.728769e-6	1.521355e-6
658.984375	3.993834e-6	1.885062e-6	1.492727e-6
659.375	2.700712e-6	1.454739e-6	9.564441e-7
659.765625	9.125476e-7	7.055204e-7	5.808583e-7
660.15625	2.185584e-6	1.067761e-6	9.888228e-7
660.546875	2.428454e-6	1.344426e-6	1.129742e-6
660.9375	1.431437e-6	1.396847e-6	1.286659e-6
661.328125	6.215564e-7	1.171935e-6	1.252513e-6
661.71875	7.73506e-7	9.266583e-7	5.328662e-7
662.109375	1.023429e-6	1.701871e-6	1.050391e-6
662.5	1.99649e-6	2.108543e-6	1.697396e-6
662.890625	2.878294e-6	1.986877e-6	1.846988e-6
663.28125	1.778152e-6	1.291624e-6	1.18307e-6
663.671875	1.620092e-6	1.813754e-6	1.203528e-6
664.0625	3.597029e-6	2.536447e-6	1.93477e-6
664.453125	4.443234e-6	2.442008e-6	1.92574e-6
664.84375	3.137963e-6	1.667662e-6	1.159895e-6
665.234375	2.168566e-6	1.006147e-6	9.406985e-7
665.625	3.133012e-6	1.58513e-6	1.633438e-6
666.015625	3.633342e-6	1.585106e-6	1.39235e-6
666.40625	2.428533e-6	9.961233e-7	9.012789e-7
666.796875	7.944911e-7	4.459066e-7	8.425393e-7
667.1875	1.578836e-6	3.219317e-7	6.901131e-7
667.578125	1.519046e-6	7.93308e-7	6.682066e-7
667.96875	2.74671e-7	1.334958e-6	1.174702e-6
668.359375	1.413333e-6	1.438552e-6	1.466899e-6
668.75	1.76048e-7	1.066161e-6	7.401923e-7
669.140625	1.00664e-6	2.067075e-6	1.035776e-6
669.53125	2.967306e-6	2.712736e-6	1.815207e-6
669.921875	4.041792e-6	2.825778e-6	2.056522e-6
670.3125	2.893015e-6	1.923705e-6	1.226402e-6
670.703125	1.544209e-6	1.841591e-6	1.311941e-6
671.09375	3.892727e-6	2.756813e-6	2.116109e-6
671.484375	4.999668e-6	2.70838e-6	2.035147e-6
671.875	3.895942e-6	1.9048e-6	1.131179e-6
672.265625	1.366809e-6	6.895363e-7	7.899327e-7
672.65625	2.738519e-6	1.061214e-6	1.426613e-6
673.046875	3.405546e-6	1.071084e-6	1.209187e-6
673.4375	2.243556e-6	6.557398e-7	1.022352e-6
673.828125	8.126229e-7	5.957527e-7	1.161529e-6
674.21875	1.139393e-6	7.68974e-7	5.076673e-7
674.609375	6.453126e-7	1.408717e-6	6.899651e-7
675	1.000444e-6	2.060901e-6	1.62194e-6
675.390625	2.101436e-6	2.217003e-6	2.01214e-6
675.78125	1.357299e-6	1.561286e-6	1.38467e-6
676.171875	1.407209e-6	2.323311e-6	1.206693e-6
676.5625	3.471576e-6	3.244214e-6	2.306553e-6
676.953125	4.365781e-6	3.237795e-6	2.447819e-6
677.34375	3.270155e-6	2.261705e-6	1.527487e-6
677.734375	1.755767e-6	1.451067e-6	1.219353e-6
678.125	3.703785e-6	2.28261e-6	2.01089e-6
678.515625	4.445883e-6	2.310534e-6	1.880298e-6
678.90625	3.176197e-6	1.601186e-6	1.112155e-6
679.296875	1.306666e-6	6.166964e-7	8.331187e-7
679.6875	2.062115e-6	2.651702e-7	1.139609e-6
680.078125	2.129045e-6	6.495119e-7	1.019611e-6
680.46875	9.647609e-7	1.082118e-6	1.336143e-6
680.859375	9.717742e-7	1.402574e-6	1.656107e-6
681.25	7.407419e-7	1.103332e-6	9.223558e-7
681.640625	7.428989e-7	2.17335e-6	9.869593e-7
682.03125	2.464809e-6	3.052113e-6	2.1549e-6
682.421875	3.328262e-6	3.193897e-6	2.412431e-6
682.8125	2.490008e-6	2.216514e-6	1.644676e-6
683.203125	1.735096e-6	2.142269e-6	1.264168e-6
683.59375	3.880216e-6	3.150144e-6	2.230706e-6
683.984375	4.597662e-6	3.219549e-6	2.319865e-6
684.375	3.198522e-6	2.308927e-6	1.467669e-6
684.765625	1.486139e-6	8.54103e-7	8.212775e-7
685.15625	3.032879e-6	1.423459e-6	1.64734e-6
685.546875	3.250895e-6	1.566286e-6	1.663633e-6
685.9375	2.291746e-6	1.255573e-6	1.535266e-6
686.328125	1.115659e-6	9.202805e-7	1.590666e-6
686.71875	1.458801e-6	7.362509e-7	9.173875e-7
687.109375	1.48006e-6	1.64872e-6	1.285807e-6
687.5	1.879115e-6	2.447343e-6	2.119716e-6
687.890625	2.419126e-6	2.633034e-6	2.443213e-6
688.28125	1.631785e-6	1.854189e-6	1.618279e-6
688.671875	1.688986e-6	2.358368e-6	1.328456e-6
689.0625	3.447267e-6	3.378433e-6	2.334457e-6
689.453125	3.884156e-6	3.359908e-6	2.340895e-6
689.84375	2.686145e-6	2.312358e-6	1.509433e-6
690.234375	1.625986e-6	1.41417e-6	1.068254e-6
690.625	3.236206e-6	2.223818e-6	1.872761e-6
691.015625	3.754831e-6	2.285642e-6	1.836788e-6
691.40625	2.864875e-6	1.594423e-6	1.374033e-6
691.796875	1.344858e-6	7.983032e-7	1.344319e-6
692.1875	2.039389e-6	6.927892e-7	1.292096e-6
692.578125	2.601721e-6	1.41548e-6	1.644482e-6
692.96875	2.547014e-6	2.037852e-6	2.315401e-6
693.359375	1.986162e-6	2.117973e-6	2.395977e-6
693.75	1.018068e-6	1.017261e-6	9.357382e-7
694.140625	1.917427e-6	2.408588e-6	1.729534e-6
694.53125	2.799033e-6	3.401281e-6	2.621282e-6
694.921875	2.810945e-6	3.3222e-6	2.673238e-6
695.3125	1.718655e-6	2.179697e-6	1.482293e-6
695.703125	1.712013e-6	2.093408e-6	1.383993e-6
696.09375	3.022451e-6	2.846915e-6	2.196194e-6
696.484375	3.173885e-6	2.700757e-6	1.869948e-6
696.875	2.252662e-6	1.711257e-6	1.240636e-6
697.265625	8.758145e-7	5.338983e-7	1.063396e-6
697.65625	2.434795e-6	1.059145e-6	1.306591e-6
698.046875	3.012635e-6	1.226158e-6	1.56019e-6
698.4375	2.527467e-6	1.462012e-6	2.017468e-6
698.828125	1.65971e-6	1.483967e-6	2.040003e-6
699.21875	1.362083e-6	8.907372e-7	8.865521e-7
699.609375	2.007377e-6	2.159233e-6	1.678179e-6
700	2.584168e-6	3.005934e-6	2.485905e-6
700.390625	2.44415e-6	2.883676e-6	2.25014e-6
700.78125	1.465372e-6	1.699759e-6	1.14735e-6
701.171875	1.82673e-6	2.342673e-6	1.628039e-6
701.5625	2.931319e-6	3.126828e-6	2.337823e-6
701.953125	3.038622e-6	2.825011e-6	1.788582e-6
702.34375	2.019623e-6	1.743417e-6	1.197782e-6
702.734375	1.58347e-6	1.149158e-6	9.978595e-7
703.125	2.802681e-6	1.715045e-6	1.60095e-6
703.515625	3.070065e-6	1.755037e-6	1.734012e-6
703.90625	2.305522e-6	1.536966e-6	2.139775e-6
704.296875	1.257381e-6	1.195352e-6	1.819143e-6
704.6875	1.719273e-6	9.763285e-7	1.178968e-6
705.078125	2.323848e-6	1.999314e-6	2.024091e-6
705.46875	2.174331e-6	2.642108e-6	2.723545e-6
705.859375	1.843143e-6	2.37202e-6	2.234598e-6
706.25	6.872547e-7	1.14792e-6	1.061571e-6
706.640625	1.932402e-6	2.368827e-6	1.929693e-6
707.03125	2.777032e-6	2.921771e-6	2.516412e-6
707.421875	2.80733e-6	2.536447e-6	1.892175e-6
707.8125	1.671695e-6	1.418811e-6	1.052739e-6
708.203125	2.01436e-6	1.343384e-6	1.261222e-6
708.59375	3.080768e-6	1.847899e-6	1.654631e-6
708.984375	3.186518e-6	1.656148e-6	1.37832e-6
709.375	2.009155e-6	1.121414e-6	1.433141e-6
709.765625	9.267534e-7	7.336475e-7	1.185829e-6
710.15625	1.98901e-6	8.515661e-7	9.537196e-7
710.546875	2.346763e-6	1.621914e-6	1.677952e-6
710.9375	1.634256e-6	2.050485e-6	2.228292e-6
711.328125	9.753668e-7	1.847834e-6	1.973051e-6
711.71875	8.661181e-7	1.309534e-6	9.748585e-7
712.109375	1.779713e-6	2.382986e-6	1.854433e-6
712.5	2.096062e-6	2.908836e-6	2.490229e-6
712.890625	2.152316e-6	2.43807e-6	1.939672e-6
713.28125	1.32617e-6	1.311652e-6	1.034811e-6
713.671875	2.116284e-6	1.769532e-6	1.606075e-6
714.0625	2.961069e-6	2.232396e-6	2.037375e-6
714.453125	2.82476e-6	1.851087e-6	1.566267e-6
714.84375	1.450239e-6	1.024398e-6	9.796244e-7
715.234375	1.39038e-6	4.149861e-7	7.915339e-7
715.625	2.39823e-6	7.732751e-7	1.192517e-6
716.015625	2.013697e-6	1.179057e-6	1.206229e-6
716.40625	9.336434e-7	1.455315e-6	1.674879e-6
716.796875	7.265222e-7	1.329788e-6	1.559947e-6
717.1875	8.508554e-7	1.316355e-6	7.842696e-7
717.578125	1.391556e-6	2.274376e-6	1.788586e-6
717.96875	2.256129e-6	2.693447e-6	2.405473e-6
718.359375	2.334645e-6	2.250377e-6	2.00294e-6
718.75	9.701262e-7	1.267305e-6	1.176226e-6
719.140625	2.5014e-6	2.188953e-6	1.938888e-6
719.53125	3.53692e-6	2.604884e-6	2.435746e-6
719.921875	3.254839e-6	2.169689e-6	1.820215e-6
720.3125	1.702133e-6	1.10561e-6	9.353054e-7
720.703125	1.995606e-6	8.047907e-7	1.022062e-6
721.09375	3.009986e-6	1.021191e-6	1.434636e-6
721.484375	2.354026e-6	9.075161e-7	9.827714e-7
721.875	8.792574e-7	8.918472e-7	1.263444e-6
722.265625	3.706191e-7	8.74576e-7	9.05131e-7
722.65625	9.310409e-7	1.199422e-6	7.713652e-7
723.046875	4.269673e-7	1.964761e-6	1.559008e-6
723.4375	1.375396e-6	2.234784e-6	2.158864e-6
723.828125	1.524441e-6	1.820491e-6	1.708896e-6
724.21875	1.027586e-6	1.442595e-6	9.84948e-7
724.609375	2.120094e-6	2.359002e-6	1.902793e-6
725	3.118888e-6	2.551269e-6	2.204732e-6
725.390625	2.648669e-6	1.926477e-6	1.534793e-6
725.78125	1.080362e-6	7.947326e-7	5.850353e-7
726.171875	2.1132e-6	1.012243e-6	1.194985e-6
726.5625	2.891948e-6	1.075487e-6	1.249787e-6
726.953125	2.309522e-6	5.99102e-7	5.116135e-7
727.34375	6.223883e-7	5.06755e-7	8.417944e-7
727.734375	8.285839e-7	4.370235e-7	4.352263e-7
728.125	1.209844e-6	1.043685e-6	6.703519e-7
728.515625	5.220655e-7	1.745058e-6	1.543765e-6
728.90625	1.081843e-6	2.061557e-6	2.063377e-6
729.296875	1.007727e-6	1.66517e-6	1.526611e-6
729.6875	1.005917e-6	1.682648e-6	1.100991e-6
730.078125	1.905655e-6	2.479464e-6	2.041284e-6
730.46875	2.589808e-6	2.566747e-6	2.204277e-6
730.859375	1.9829e-6	1.88075e-6	1.398109e-6
731.25	1.046698e-6	9.045795e-7	8.021595e-7
731.640625	2.390553e-6	1.458192e-6	1.403484e-6
732.03125	2.906115e-6	1.427394e-6	1.247538e-6
732.421875	2.030915e-6	8.606909e-7	5.43525e-7
732.8125	5.804415e-7	1.774962e-7	4.605963e-7
733.203125	1.211326e-6	1.386111e-7	3.921297e-7
733.59375	1.690236e-6	5.668875e-7	5.131731e-7
733.984375	6.543477e-7	1.121525e-6	1.147502e-6
734.375	9.132448e-7	1.318506e-6	1.476722e-6
734.765625	5.407537e-7	1.034337e-6	8.937489e-7
735.15625	4.913845e-7	1.396408e-6	1.044423e-6
735.546875	1.358041e-6	2.015838e-6	1.714036e-6
735.9375	2.30583e-6	2.085175e-6	1.719365e-6
736.328125	1.532748e-6	1.461882e-6	1.018243e-6
736.71875	9.060777e-7	1.05497e-6	8.673114e-7
737.109375	2.20779e-6	1.523043e-6	1.146205e-6
737.5	2.865031e-6	1.483637e-6	9.598501e-7
737.890625	1.617923e-6	9.383879e-7	5.798527e-7
738.28125	4.344461e-7	2.706062e-7	4.096975e-7
738.671875	1.668761e-6	4.457059e-7	4.889124e-7
739.0625	2.198637e-6	6.685709e-7	8.369672e-7
739.453125	9.67736e-7	8.919694e-7	1.292759e-6
739.84375	5.956311e-7	9.799328e-7	1.235902e-6
740.234375	1.198129e-6	4.60453e-7	5.950155e-7
740.625	1.007715e-6	1.027938e-6	1.20431e-6
741.015625	2.23616e-7	1.481322e-6	1.608521e-6
741.40625	1.554495e-6	1.473758e-6	1.349443e-6
741.796875	1.002727e-6	1.075074e-6	8.17827e-7
742.1875	6.644464e-7	9.683408e-7	9.479339e-7
742.578125	1.382634e-6	1.450086e-6	1.036694e-6
742.96875	2.12469e-6	1.358114e-6	7.968714e-7
743.359375	1.097504e-6	7.918181e-7	4.637602e-7
743.75	3.386575e-7	3.017358e-7	7.013103e-8
744.140625	1.344965e-6	7.98264e-7	3.862343e-7
744.53125	1.946694e-6	8.347885e-7	6.648199e-7
744.921875	7.324518e-7	5.006178e-7	7.141059e-7
745.3125	2.963974e-7	4.766878e-7	8.14562e-7
745.703125	9.338891e-7	4.340124e-8	5.488118e-7
746.09375	1.18389e-6	5.248356e-7	8.889473e-7
746.484375	2.652797e-7	8.778798e-7	1.175744e-6
746.875	1.159364e-6	1.16503e-6	1.101597e-6
747.265625	8.960207e-7	9.207666e-7	6.850421e-7
747.65625	6.210203e-7	1.212369e-6	7.130261e-7
748.046875	1.000148e-6	1.742866e-6	1.057457e-6
748.4375	1.636682e-6	1.722149e-6	1.086259e-6
748.828125	1.090272e-6	1.119235e-6	5.59772e-7
749.21875	5.000708e-7	1.119688e-6	4.559354e-7
749.609375	1.600733e-6	1.5927e-6	8.216162e-7
750	1.941263e-6	1.469184e-6	7.953326e-7
750.390625	9.803204e-7	9.136401e-7	4.52865e-7
750.78125	3.073126e-7	2.125375e-7	5.21124e-7
751.171875	1.558535e-6	5.211931e-7	6.207622e-7
751.5625	1.771281e-6	3.666699e-7	6.816655e-7
751.953125	3.866943e-7	1.688724e-7	8.662157e-7
752.34375	4.981987e-7	5.829089e-7	9.242053e-7
752.734375	7.633985e-7	6.810815e-7	3.154093e-7
753.125	8.277576e-7	1.164624e-6	4.90204e-7
753.515625	7.371888e-7	1.554104e-6	1.066809e-6
753.90625	1.360404e-6	1.538759e-6	1.12232e-6
754.296875	9.596073e-7	1.030478e-6	5.632683e-7
754.6875	2.875406e-7	1.380881e-6	5.826909e-7
755.078125	1.738763e-6	1.826701e-6	8.924292e-7
755.46875	2.120388e-6	1.577975e-6	6.959248e-7
755.859375	1.162656e-6	8.825283e-7	1.161639e-7
756.25	2.939607e-7	2.726289e-7	3.452529e-7
756.640625	1.868317e-6	6.75721e-7	6.116233e-7
757.03125	2.145315e-6	4.722783e-7	3.84574e-7
757.421875	8.904447e-7	2.317954e-7	8.128563e-7
757.8125	4.02459e-7	5.224334e-7	8.843282e-7
758.203125	1.135664e-6	8.309028e-7	1.484115e-7
758.59375	1.356335e-6	1.123839e-6	5.430945e-7
758.984375	1.135308e-6	1.577392e-6	1.175107e-6
759.375	1.541446e-6	1.467193e-6	1.088647e-6
759.765625	5.436865e-7	9.260967e-7	4.745005e-7
760.15625	4.240202e-7	1.525424e-6	6.686579e-7
760.546875	2.162226e-6	1.85394e-6	9.729888e-7
760.9375	2.30077e-6	1.59872e-6	6.365652e-7
761.328125	1.166604e-6	8.926487e-7	1.7493e-7
761.71875	3.321433e-7	7.764119e-7	4.350142e-7
762.109375	1.908407e-6	8.953282e-7	4.248906e-7
762.5	1.890892e-6	7.557439e-7	1.98111e-7
762.890625	9.0406e-7	5.691688e-7	9.526665e-7
763.28125	4.61425e-7	5.659167e-7	6.69425e-7
763.671875	1.081837e-6	8.008857e-7	6.834836e-8
764.0625	1.146799e-6	1.239088e-6	8.457932e-7
764.453125	1.562478e-6	1.568308e-6	1.277647e-6
764.84375	1.474802e-6	1.515717e-6	1.013576e-6
765.234375	5.200615e-7	1.04001e-6	4.17353e-7
765.625	7.869662e-7	1.675084e-6	9.981387e-7
766.015625	2.515019e-6	2.098282e-6	1.161047e-6
766.40625	2.422918e-6	1.769456e-6	7.705608e-7
766.796875	9.891469e-7	9.565865e-7	1.822774e-7
767.1875	6.959619e-7	9.57358e-7	6.125852e-7
767.578125	2.331412e-6	1.126204e-6	6.050466e-7
767.96875	1.995662e-6	9.424082e-7	6.525278e-8
768.359375	8.500443e-7	4.928558e-7	6.188768e-7
768.75	3.173939e-7	3.298208e-7	2.823065e-7
769.140625	1.239287e-6	4.42017e-7	4.098285e-8
769.53125	1.221993e-6	7.198722e-7	6.709416e-7
769.921875	1.188722e-6	9.439394e-7	1.004784e-6
770.3125	1.059683e-6	8.38862e-7	7.518381e-7
770.703125	3.276208e-7	9.142647e-7	4.141563e-7
771.09375	1.178821e-6	1.36139e-6	8.935213e-7
771.484375	2.143296e-6	1.538772e-6	1.017996e-6
771.875	1.792045e-6	1.297762e-6	6.658897e-7
772.265625	7.503897e-7	6.311994e-7	1.431755e-7
772.65625	9.119104e-7	9.978908e-7	6.290265e-7
773.046875	1.791895e-6	1.059505e-6	5.089501e-7
773.4375	1.526691e-6	7.016983e-7	5.986203e-8
773.828125	6.617588e-7	3.287781e-7	4.891102e-7
774.21875	1.567328e-7	3.093985e-7	2.057714e-7
774.609375	6.27836e-7	4.288176e-7	1.081691e-7
775	6.213983e-7	6.801997e-7	6.647202e-7
775.390625	6.596284e-7	8.816917e-7	8.23496e-7
775.78125	5.797543e-7	7.945775e-7	5.572409e-7
776.171875	2.903772e-7	9.012383e-7	5.3179e-7
776.5625	9.744601e-7	1.418247e-6	9.203844e-7
776.953125	1.419058e-6	1.553866e-6	1.100489e-6
777.34375	1.077792e-6	1.265274e-6	6.406617e-7
