Frequency (Hz),Distance (mm),Magnitude (m/s),Max Magnitude (m/s),Relative dB,fig
169.53125,0,2.49E-06,5.03E-06,-3.04633576,2.49
169.921875,0,2.61E-06,5.03E-06,-2.852559019,2.61
170.3125,0,1.98E-06,5.03E-06,-4.056252454,1.98
170.703125,0,1.14E-06,5.03E-06,-6.43796933,1.14
171.09375,0,2.06E-06,5.03E-06,-3.88132322,2.06
171.484375,0,2.50E-06,5.03E-06,-3.027959708,2.5
171.875,0,2.38E-06,5.03E-06,-3.243440829,2.38
172.265625,0,1.67E-06,5.03E-06,-4.799571202,1.67
172.65625,0,1.43E-06,5.03E-06,-5.468288292,1.43
173.046875,0,2.31E-06,5.03E-06,-3.377994242,2.31
173.4375,0,2.55E-06,5.03E-06,-2.952473917,2.55
173.828125,0,2.07E-06,5.03E-06,-3.864145454,2.07
174.21875,0,7.75E-07,5.03E-06,-8.122234716,0.775
174.609375,0,1.83E-06,5.03E-06,-4.387247834,1.83
175,0,2.47E-06,5.03E-06,-3.092543295,2.47
175.390625,0,2.50E-06,5.03E-06,-3.03654556,2.5
175.78125,0,1.94E-06,5.03E-06,-4.137364823,1.94
176.171875,0,1.24E-06,5.03E-06,-6.076975274,1.24
176.5625,0,2.20E-06,5.03E-06,-3.587230595,2.2
176.953125,0,2.59E-06,5.03E-06,-2.879373442,2.59
177.34375,0,2.32E-06,5.03E-06,-3.358870441,2.32
177.734375,0,5.40E-07,5.03E-06,-9.690229723,0.54
178.125,0,1.68E-06,5.03E-06,-4.763489322,1.68
178.515625,0,2.45E-06,5.03E-06,-3.118203356,2.45
178.90625,0,2.66E-06,5.03E-06,-2.766804708,2.66
179.296875,0,2.07E-06,5.03E-06,-3.852174312,2.07
179.6875,0,1.04E-06,5.03E-06,-6.824978279,1.04
180.078125,0,2.19E-06,5.03E-06,-3.606388815,2.19
180.46875,0,2.65E-06,5.03E-06,-2.780137896,2.65
180.859375,0,2.45E-06,5.03E-06,-3.128655137,2.45
181.25,0,4.31E-07,5.03E-06,-10.67037414,0.431
181.640625,0,1.49E-06,5.03E-06,-5.289884036,1.49
182.03125,0,2.32E-06,5.03E-06,-3.363395312,2.32
182.421875,0,2.53E-06,5.03E-06,-2.989733987,2.53
182.8125,0,2.07E-06,5.03E-06,-3.863262707,2.07
183.203125,0,7.88E-07,5.03E-06,-8.048978349,0.788
183.59375,0,1.65E-06,5.03E-06,-4.83316676,1.65
183.984375,0,2.17E-06,5.03E-06,-3.646555801,2.17
184.375,0,2.13E-06,5.03E-06,-3.729914645,2.13
184.765625,0,1.59E-06,5.03E-06,-4.993737473,1.59
185.15625,0,1.04E-06,5.03E-06,-6.864673745,1.04
185.546875,0,1.62E-06,5.03E-06,-4.914336044,1.62
185.9375,0,1.80E-06,5.03E-06,-4.473109852,1.8
186.328125,0,1.60E-06,5.03E-06,-4.970022651,1.6
186.71875,0,7.35E-07,5.03E-06,-8.352454902,0.735
187.109375,0,1.05E-06,5.03E-06,-6.807887708,1.05
187.5,0,1.51E-06,5.03E-06,-5.232300068,1.51
187.890625,0,1.58E-06,5.03E-06,-5.020571672,1.58
188.28125,0,1.34E-06,5.03E-06,-5.734185722,1.34
188.671875,0,7.93E-07,5.03E-06,-8.021161877,0.793
189.0625,0,1.16E-06,5.03E-06,-6.358945505,1.16
189.453125,0,1.41E-06,5.03E-06,-5.510307427,1.41
189.84375,0,1.42E-06,5.03E-06,-5.492830049,1.42
190.234375,0,9.17E-07,5.03E-06,-7.390471227,0.917
190.625,0,9.57E-07,5.03E-06,-7.206306801,0.957
191.015625,0,1.32E-06,5.03E-06,-5.815652634,1.32
191.40625,0,1.45E-06,5.03E-06,-5.398060019,1.45
191.796875,0,1.24E-06,5.03E-06,-6.06936515,1.24
192.1875,0,1.10E-06,5.03E-06,-6.599645208,1.1
192.578125,0,1.36E-06,5.03E-06,-5.674151119,1.36
192.96875,0,1.51E-06,5.03E-06,-5.226920014,1.51
193.359375,0,1.45E-06,5.03E-06,-5.399778007,1.45
193.75,0,1.33E-06,5.03E-06,-5.78423219,1.33
194.140625,0,1.26E-06,5.03E-06,-6.003304064,1.26
194.53125,0,1.52E-06,5.03E-06,-5.19829269,1.52
194.921875,0,1.53E-06,5.03E-06,-5.169682483,1.53
195.3125,0,1.29E-06,5.03E-06,-5.90527045,1.29
195.703125,0,1.26E-06,5.03E-06,-6.027609537,1.26
196.09375,0,1.38E-06,5.03E-06,-5.622018578,1.38
196.484375,0,1.68E-06,5.03E-06,-4.76908563,1.68
196.875,0,1.49E-06,5.03E-06,-5.277816973,1.49
197.265625,0,1.06E-06,5.03E-06,-6.770724658,1.06
197.65625,0,1.27E-06,5.03E-06,-5.98779716,1.27
198.046875,0,1.48E-06,5.03E-06,-5.3198083,1.48
198.4375,0,1.74E-06,5.03E-06,-4.612404333,1.74
198.828125,0,1.43E-06,5.03E-06,-5.467190557,1.43
199.21875,0,1.32E-06,5.03E-06,-5.807983364,1.32
199.609375,0,1.42E-06,5.03E-06,-5.507053632,1.42
200,0,1.73E-06,5.03E-06,-4.640875861,1.73
200.390625,0,1.60E-06,5.03E-06,-4.976255566,1.6
200.78125,0,1.12E-06,5.03E-06,-6.519108491,1.12
201.171875,0,1.47E-06,5.03E-06,-5.353801016,1.47
201.5625,0,1.60E-06,5.03E-06,-4.971831635,1.6
201.953125,0,1.76E-06,5.03E-06,-4.572243023,1.76
202.34375,0,1.42E-06,5.03E-06,-5.50163503,1.42
202.734375,0,1.29E-06,5.03E-06,-5.918554923,1.29
203.125,0,1.52E-06,5.03E-06,-5.183647858,1.52
203.515625,0,1.67E-06,5.03E-06,-4.79603989,1.67
203.90625,0,1.52E-06,5.03E-06,-5.198732828,1.52
204.296875,0,1.16E-06,5.03E-06,-6.386484728,1.16
204.6875,0,1.35E-06,5.03E-06,-5.70394749,1.35
205.078125,0,1.51E-06,5.03E-06,-5.227932762,1.51
205.46875,0,1.47E-06,5.03E-06,-5.33271785,1.47
205.859375,0,1.27E-06,5.03E-06,-5.980594795,1.27
206.25,0,8.17E-07,5.03E-06,-7.894586896,0.817
206.640625,0,1.36E-06,5.03E-06,-5.6936691,1.36
207.03125,0,1.41E-06,5.03E-06,-5.510574592,1.41
207.421875,0,1.39E-06,5.03E-06,-5.587688234,1.39
207.8125,0,1.10E-06,5.03E-06,-6.605580425,1.1
208.203125,0,1.22E-06,5.03E-06,-6.147669645,1.22
208.59375,0,1.32E-06,5.03E-06,-5.801558852,1.32
208.984375,0,1.47E-06,5.03E-06,-5.331768784,1.47
209.375,0,1.26E-06,5.03E-06,-6.004955533,1.26
209.765625,0,7.65E-07,5.03E-06,-8.180023891,0.765
210.15625,0,1.36E-06,5.03E-06,-5.668303554,1.36
210.546875,0,1.48E-06,5.03E-06,-5.323007092,1.48
210.9375,0,1.46E-06,5.03E-06,-5.384573205,1.46
211.328125,0,1.04E-06,5.03E-06,-6.830326662,1.04
211.71875,0,1.53E-06,5.03E-06,-5.170988677,1.53
212.109375,0,1.64E-06,5.03E-06,-4.863202192,1.64
212.5,0,1.65E-06,5.03E-06,-4.84749152,1.65
212.890625,0,1.20E-06,5.03E-06,-6.224884482,1.2
213.28125,0,7.26E-07,5.03E-06,-8.406381839,0.726
213.671875,0,1.56E-06,5.03E-06,-5.070553082,1.56
214.0625,0,1.57E-06,5.03E-06,-5.0690881,1.57
214.453125,0,1.44E-06,5.03E-06,-5.419349308,1.44
214.84375,0,1.01E-06,5.03E-06,-6.962647545,1.01
215.234375,0,1.39E-06,5.03E-06,-5.595265946,1.39
215.625,0,1.36E-06,5.03E-06,-5.689737358,1.36
216.015625,0,1.38E-06,5.03E-06,-5.614664584,1.38
216.40625,0,1.16E-06,5.03E-06,-6.37397624,1.16
216.796875,0,7.18E-07,5.03E-06,-8.451562031,0.718
217.1875,0,1.13E-06,5.03E-06,-6.46728268,1.13
217.578125,0,1.19E-06,5.03E-06,-6.262678022,1.19
217.96875,0,1.25E-06,5.03E-06,-6.063634031,1.25
218.359375,0,1.13E-06,5.03E-06,-6.503540867,1.13
218.75,0,5.66E-07,5.03E-06,-9.483900736,0.566
219.140625,0,1.05E-06,5.03E-06,-6.795311915,1.05
219.53125,0,1.25E-06,5.03E-06,-6.061081546,1.25
219.921875,0,1.24E-06,5.03E-06,-6.081694162,1.24
220.3125,0,9.86E-07,5.03E-06,-7.077590826,0.986
220.703125,0,1.12E-06,5.03E-06,-6.530585953,1.12
221.09375,0,1.14E-06,5.03E-06,-6.453501669,1.14
221.484375,0,1.44E-06,5.03E-06,-5.417377083,1.44
221.875,0,1.44E-06,5.03E-06,-5.427819608,1.44
222.265625,0,8.62E-07,5.03E-06,-7.66151971,0.862
222.65625,0,9.80E-07,5.03E-06,-7.104201337,0.98
223.046875,0,1.37E-06,5.03E-06,-5.658204391,1.37
223.4375,0,1.75E-06,5.03E-06,-4.597280066,1.75
223.828125,0,1.53E-06,5.03E-06,-5.167391913,1.53
224.21875,0,7.82E-07,5.03E-06,-8.08090299,0.782
224.609375,0,1.06E-06,5.03E-06,-6.773212861,1.06
225,0,1.78E-06,5.03E-06,-4.509950307,1.78
225.390625,0,1.99E-06,5.03E-06,-4.025789674,1.99
225.78125,0,1.41E-06,5.03E-06,-5.513594393,1.41
226.171875,0,5.50E-07,5.03E-06,-9.615619583,0.55
226.5625,0,1.41E-06,5.03E-06,-5.536595839,1.41
226.953125,0,2.11E-06,5.03E-06,-3.774769909,2.11
227.34375,0,2.03E-06,5.03E-06,-3.942461277,2.03
227.734375,0,4.65E-07,5.03E-06,-10.339308,0.465
228.125,0,8.96E-07,5.03E-06,-7.491630455,0.896
228.515625,0,1.92E-06,5.03E-06,-4.177154168,1.92
228.90625,0,2.13E-06,5.03E-06,-3.727017552,2.13
229.296875,0,1.78E-06,5.03E-06,-4.513617668,1.78
229.6875,0,2.24E-07,5.03E-06,-13.51819693,0.224
230.078125,0,1.32E-06,5.03E-06,-5.799014679,1.32
230.46875,0,2.15E-06,5.03E-06,-3.686228073,2.15
230.859375,0,2.17E-06,5.03E-06,-3.660741788,2.17
231.25,0,1.32E-06,5.03E-06,-5.82119742,1.32
231.640625,0,7.12E-07,5.03E-06,-8.491049488,0.712
232.03125,0,1.69E-06,5.03E-06,-4.731650596,1.69
232.421875,0,2.14E-06,5.03E-06,-3.708022511,2.14
232.8125,0,1.84E-06,5.03E-06,-4.368611101,1.84
233.203125,0,1.79E-07,5.03E-06,-14.48963956,0.179
233.59375,0,1.13E-06,5.03E-06,-6.495373389,1.13
233.984375,0,2.01E-06,5.03E-06,-3.979536076,2.01
234.375,0,2.09E-06,5.03E-06,-3.813076337,2.09
234.765625,0,1.35E-06,5.03E-06,-5.727785436,1.35
235.15625,0,5.62E-07,5.03E-06,-9.516850233,0.562
235.546875,0,1.55E-06,5.03E-06,-5.103515082,1.55
235.9375,0,2.07E-06,5.03E-06,-3.849008101,2.07
236.328125,0,1.85E-06,5.03E-06,-4.351873928,1.85
236.71875,0,2.64E-07,5.03E-06,-12.80191793,0.264
237.109375,0,9.74E-07,5.03E-06,-7.129986837,0.974
237.5,0,1.80E-06,5.03E-06,-4.458847834,1.8
237.890625,0,2.01E-06,5.03E-06,-3.98693338,2.01
238.28125,0,1.47E-06,5.03E-06,-5.334622503,1.47
238.671875,0,2.68E-07,5.03E-06,-12.73276031,0.268
239.0625,0,1.29E-06,5.03E-06,-5.907709402,1.29
239.453125,0,1.84E-06,5.03E-06,-4.364932018,1.84
239.84375,0,1.92E-06,5.03E-06,-4.188391807,1.92
240.234375,0,3.68E-07,5.03E-06,-11.35230209,0.368
240.625,0,7.54E-07,5.03E-06,-8.241569555,0.754
241.015625,0,1.65E-06,5.03E-06,-4.834399204,1.65
241.40625,0,1.81E-06,5.03E-06,-4.445939703,1.81
241.796875,0,1.45E-06,5.03E-06,-5.405847284,1.45
242.1875,0,8.48E-08,5.03E-06,-17.72960159,0.0848
242.578125,0,1.16E-06,5.03E-06,-6.38486943,1.16
242.96875,0,1.85E-06,5.03E-06,-4.344530708,1.85
243.359375,0,1.76E-06,5.03E-06,-4.565409621,1.76
243.75,0,1.28E-06,5.03E-06,-5.933220347,1.28
244.140625,0,5.47E-07,5.03E-06,-9.63570655,0.547
244.53125,0,1.31E-06,5.03E-06,-5.858147288,1.31
244.921875,0,1.74E-06,5.03E-06,-4.602686046,1.74
245.3125,0,1.51E-06,5.03E-06,-5.212565561,1.51
245.703125,0,2.59E-07,5.03E-06,-12.88158068,0.259
246.09375,0,7.58E-07,5.03E-06,-8.220126964,0.758
246.484375,0,1.48E-06,5.03E-06,-5.31295119,1.48
246.875,0,1.48E-06,5.03E-06,-5.305202628,1.48
247.265625,0,1.06E-06,5.03E-06,-6.780529698,1.06
247.65625,0,2.45E-07,5.03E-06,-13.11561247,0.245
248.046875,0,9.06E-07,5.03E-06,-7.444166831,0.906
248.4375,0,1.28E-06,5.03E-06,-5.951037418,1.28
248.828125,0,1.13E-06,5.03E-06,-6.503116304,1.13
249.21875,0,3.62E-07,5.03E-06,-11.42914605,0.362
249.609375,0,5.11E-07,5.03E-06,-9.929571757,0.511
250,0,9.85E-07,5.03E-06,-7.080721479,0.985
250.390625,0,1.09E-06,5.03E-06,-6.638981114,1.09
250.78125,0,7.47E-07,5.03E-06,-8.281850051,0.747
251.171875,0,3.91E-07,5.03E-06,-11.08972796,0.391
251.5625,0,6.74E-07,5.03E-06,-8.726439194,0.674
251.953125,0,1.04E-06,5.03E-06,-6.827169238,1.04
252.34375,0,8.60E-07,5.03E-06,-7.671761005,0.86
252.734375,0,5.79E-07,5.03E-06,-9.387526289,0.579
253.125,0,6.22E-07,5.03E-06,-9.07670925,0.622
253.515625,0,1.06E-06,5.03E-06,-6.768241982,1.06
253.90625,0,1.02E-06,5.03E-06,-6.912642114,1.02
254.296875,0,7.05E-07,5.03E-06,-8.534537826,0.705
254.6875,0,5.71E-07,5.03E-06,-9.450719993,0.571
255.078125,0,9.97E-07,5.03E-06,-7.027719968,0.997
255.46875,0,1.29E-06,5.03E-06,-5.917172036,1.29
255.859375,0,1.16E-06,5.03E-06,-6.375392609,1.16
256.25,0,7.37E-07,5.03E-06,-8.343218257,0.737
256.640625,0,9.56E-07,5.03E-06,-7.210372319,0.956
257.03125,0,1.48E-06,5.03E-06,-5.327524104,1.48
257.421875,0,1.62E-06,5.03E-06,-4.916416579,1.62
257.8125,0,1.30E-06,5.03E-06,-5.87698135,1.3
258.203125,0,7.09E-07,5.03E-06,-8.511521892,0.709
258.59375,0,1.36E-06,5.03E-06,-5.671734658,1.36
258.984375,0,1.91E-06,5.03E-06,-4.196242364,1.91
259.375,0,1.73E-06,5.03E-06,-4.637966036,1.73
259.765625,0,9.66E-07,5.03E-06,-7.16786695,0.966
260.15625,0,1.04E-06,5.03E-06,-6.859538478,1.04
260.546875,0,1.81E-06,5.03E-06,-4.439738779,1.81
260.9375,0,2.12E-06,5.03E-06,-3.757094958,2.12
261.328125,0,1.68E-06,5.03E-06,-4.759535119,1.68
261.71875,0,7.83E-07,5.03E-06,-8.078294636,0.783
262.109375,0,1.66E-06,5.03E-06,-4.823031418,1.66
262.5,0,2.10E-06,5.03E-06,-3.802419801,2.1
262.890625,0,2.02E-06,5.03E-06,-3.971196824,2.02
263.28125,0,1.43E-06,5.03E-06,-5.462076521,1.43
263.671875,0,1.24E-06,5.03E-06,-6.085138545,1.24
264.0625,0,2.10E-06,5.03E-06,-3.795218222,2.1
264.453125,0,2.33E-06,5.03E-06,-3.340385673,2.33
264.84375,0,1.89E-06,5.03E-06,-4.244022296,1.89
265.234375,0,4.96E-07,5.03E-06,-10.06307102,0.496
265.625,0,1.69E-06,5.03E-06,-4.744632,1.69
266.015625,0,2.36E-06,5.03E-06,-3.29037077,2.36
266.40625,0,2.30E-06,5.03E-06,-3.391264158,2.3
266.796875,0,1.47E-06,5.03E-06,-5.35634915,1.47
267.1875,0,1.06E-06,5.03E-06,-6.74239175,1.06
267.578125,0,2.00E-06,5.03E-06,-4.002707634,2
267.96875,0,2.25E-06,5.03E-06,-3.494727206,2.25
268.359375,0,1.79E-06,5.03E-06,-4.48174727,1.79
268.75,0,6.68E-07,5.03E-06,-8.766806876,0.668
269.140625,0,1.54E-06,5.03E-06,-5.139330654,1.54
269.53125,0,1.99E-06,5.03E-06,-4.027535386,1.99
269.921875,0,1.88E-06,5.03E-06,-4.274535674,1.88
270.3125,0,1.31E-06,5.03E-06,-5.839951087,1.31
270.703125,0,7.32E-07,5.03E-06,-8.370055274,0.732
271.09375,0,1.47E-06,5.03E-06,-5.34003734,1.47
271.484375,0,1.78E-06,5.03E-06,-4.500808816,1.78
271.875,0,1.58E-06,5.03E-06,-5.030486298,1.58
272.265625,0,1.04E-06,5.03E-06,-6.826807466,1.04
272.65625,0,9.33E-07,5.03E-06,-7.317074281,0.933
273.046875,0,1.42E-06,5.03E-06,-5.480939851,1.42
273.4375,0,1.52E-06,5.03E-06,-5.201277353,1.52
273.828125,0,1.15E-06,5.03E-06,-6.4211893,1.15
274.21875,0,3.37E-07,5.03E-06,-11.743566,0.337
274.609375,0,8.51E-07,5.03E-06,-7.718421472,0.851
275,0,1.26E-06,5.03E-06,-6.024092942,1.26
275.390625,0,1.06E-06,5.03E-06,-6.7454269,1.06
275.78125,0,6.24E-07,5.03E-06,-9.06633674,0.624
276.171875,0,4.93E-07,5.03E-06,-10.08433188,0.493
276.5625,0,9.14E-07,5.03E-06,-7.403893567,0.914
276.953125,0,1.08E-06,5.03E-06,-6.662919783,1.08
277.34375,0,8.38E-07,5.03E-06,-7.781222063,0.838
277.734375,0,3.50E-07,5.03E-06,-11.57547343,0.35
278.125,0,5.95E-07,5.03E-06,-9.272320739,0.595
278.515625,0,9.16E-07,5.03E-06,-7.398271971,0.916
278.90625,0,9.52E-07,5.03E-06,-7.230850743,0.952
279.296875,0,6.38E-07,5.03E-06,-8.970525769,0.638
279.6875,0,3.08E-07,5.03E-06,-12.13700692,0.308
280.078125,0,7.06E-07,5.03E-06,-8.530098438,0.706
280.46875,0,9.34E-07,5.03E-06,-7.310024357,0.934
280.859375,0,8.69E-07,5.03E-06,-7.624143426,0.869
281.25,0,6.16E-07,5.03E-06,-9.117758173,0.616
281.640625,0,4.69E-07,5.03E-06,-10.30585107,0.469
282.03125,0,8.28E-07,5.03E-06,-7.836027973,0.828
282.421875,0,9.27E-07,5.03E-06,-7.344103941,0.927
282.8125,0,8.68E-07,5.03E-06,-7.628653744,0.868
283.203125,0,1.99E-07,5.03E-06,-14.01798184,0.199
283.59375,0,7.22E-07,5.03E-06,-8.430309078,0.722
283.984375,0,1.06E-06,5.03E-06,-6.744325189,1.06
284.375,0,1.15E-06,5.03E-06,-6.417547398,1.15
284.765625,0,8.72E-07,5.03E-06,-7.609361684,0.872
285.15625,0,5.77E-07,5.03E-06,-9.403397135,0.577
285.546875,0,1.17E-06,5.03E-06,-6.330730305,1.17
285.9375,0,1.41E-06,5.03E-06,-5.515598512,1.41
286.328125,0,1.21E-06,5.03E-06,-6.201789063,1.21
286.71875,0,3.27E-07,5.03E-06,-11.86491963,0.327
287.109375,0,1.08E-06,5.03E-06,-6.6920351,1.08
287.5,0,1.61E-06,5.03E-06,-4.934137449,1.61
287.890625,0,1.60E-06,5.03E-06,-4.979838722,1.6
288.28125,0,1.01E-06,5.03E-06,-6.957266635,1.01
288.671875,0,7.56E-07,5.03E-06,-8.228987498,0.756
289.0625,0,1.42E-06,5.03E-06,-5.478448656,1.42
289.453125,0,1.69E-06,5.03E-06,-4.734626464,1.69
289.84375,0,1.49E-06,5.03E-06,-5.273624673,1.49
290.234375,0,3.52E-07,5.03E-06,-11.5455279,0.352
290.625,0,1.23E-06,5.03E-06,-6.11143796,1.23
291.015625,0,1.70E-06,5.03E-06,-4.713086618,1.7
291.40625,0,1.66E-06,5.03E-06,-4.802927959,1.66
291.796875,0,1.03E-06,5.03E-06,-6.906522251,1.03
292.1875,0,7.17E-07,5.03E-06,-8.458683651,0.717
292.578125,0,1.50E-06,5.03E-06,-5.249648498,1.5
292.96875,0,1.87E-06,5.03E-06,-4.288382609,1.87
293.359375,0,1.59E-06,5.03E-06,-5.00752221,1.59
293.75,0,4.93E-07,5.03E-06,-10.09151962,0.493
294.140625,0,1.28E-06,5.03E-06,-5.946027143,1.28
294.53125,0,1.79E-06,5.03E-06,-4.479976265,1.79
294.921875,0,1.77E-06,5.03E-06,-4.530770637,1.77
295.3125,0,1.23E-06,5.03E-06,-6.104210855,1.23
295.703125,0,7.62E-07,5.03E-06,-8.198172713,0.762
296.09375,0,1.52E-06,5.03E-06,-5.198158372,1.52
296.484375,0,1.89E-06,5.03E-06,-4.249070026,1.89
296.875,0,1.62E-06,5.03E-06,-4.910402622,1.62
297.265625,0,7.95E-07,5.03E-06,-8.010003078,0.795
297.65625,0,1.07E-06,5.03E-06,-6.707202235,1.07
298.046875,0,1.60E-06,5.03E-06,-4.975028355,1.6
298.4375,0,1.65E-06,5.03E-06,-4.839266705,1.65
298.828125,0,1.27E-06,5.03E-06,-5.982651884,1.27
299.21875,0,5.94E-07,5.03E-06,-9.280027649,0.594
299.609375,0,1.26E-06,5.03E-06,-6.01085434,1.26
300,0,1.55E-06,5.03E-06,-5.105341383,1.55
300.390625,0,1.39E-06,5.03E-06,-5.582958088,1.39
300.78125,0,8.37E-07,5.03E-06,-7.788813403,0.837
301.171875,0,8.62E-07,5.03E-06,-7.660487788,0.862
301.5625,0,1.28E-06,5.03E-06,-5.945222641,1.28
301.953125,0,1.42E-06,5.03E-06,-5.488480075,1.42
302.34375,0,1.12E-06,5.03E-06,-6.524585496,1.12
302.734375,0,6.95E-07,5.03E-06,-8.59485772,0.695
303.125,0,1.22E-06,5.03E-06,-6.155596479,1.22
303.515625,0,1.48E-06,5.03E-06,-5.3115928,1.48
303.90625,0,1.39E-06,5.03E-06,-5.580651122,1.39
304.296875,0,8.08E-07,5.03E-06,-7.943357002,0.808
304.6875,0,1.09E-06,5.03E-06,-6.653915824,1.09
305.078125,0,1.79E-06,5.03E-06,-4.483528695,1.79
305.46875,0,1.99E-06,5.03E-06,-4.022749447,1.99
305.859375,0,1.66E-06,5.03E-06,-4.815912517,1.66
306.25,0,8.14E-07,5.03E-06,-7.909246402,0.814
306.640625,0,1.99E-06,5.03E-06,-4.022363573,1.99
307.03125,0,2.62E-06,5.03E-06,-2.827983393,2.62
307.421875,0,2.52E-06,5.03E-06,-2.999736061,2.52
307.8125,0,1.59E-06,5.03E-06,-4.997051317,1.59
308.203125,0,2.05E-06,5.03E-06,-3.894659806,2.05
308.59375,0,3.02E-06,5.03E-06,-2.210674924,3.02
308.984375,0,3.40E-06,5.03E-06,-1.698321439,3.4
309.375,0,2.58E-06,5.03E-06,-2.898908819,2.58
309.765625,0,1.21E-06,5.03E-06,-6.17174757,1.21
310.15625,0,2.86E-06,5.03E-06,-2.451690015,2.86
310.546875,0,3.55E-06,5.03E-06,-1.511265741,3.55
310.9375,0,3.17E-06,5.03E-06,-1.999587366,3.17
311.328125,0,1.95E-06,5.03E-06,-4.109500293,1.95
311.71875,0,2.05E-06,5.03E-06,-3.895819974,2.05
312.109375,0,3.10E-06,5.03E-06,-2.107483767,3.1
312.5,0,3.29E-06,5.03E-06,-1.846946937,3.29
312.890625,0,2.40E-06,5.03E-06,-3.217211607,2.4
313.28125,0,9.58E-07,5.03E-06,-7.20195132,0.958
313.671875,0,2.28E-06,5.03E-06,-3.437510612,2.28
314.0625,0,2.64E-06,5.03E-06,-2.795686026,2.64
314.453125,0,2.13E-06,5.03E-06,-3.730595396,2.13
314.84375,0,1.10E-06,5.03E-06,-6.593524996,1.1
315.234375,0,1.35E-06,5.03E-06,-5.716030409,1.35
315.625,0,1.85E-06,5.03E-06,-4.337757764,1.85
316.015625,0,1.62E-06,5.03E-06,-4.91900994,1.62
316.40625,0,8.44E-07,5.03E-06,-7.753255818,0.844
316.796875,0,2.64E-07,5.03E-06,-12.79905005,0.264
317.1875,0,1.20E-06,5.03E-06,-6.213344888,1.2
317.578125,0,9.26E-07,5.03E-06,-7.350868371,0.926
317.96875,0,4.21E-07,5.03E-06,-10.77129118,0.421
318.359375,0,4.40E-07,5.03E-06,-10.57846031,0.44
318.75,0,1.98E-07,5.03E-06,-14.05503765,0.198
319.140625,0,4.00E-07,5.03E-06,-10.99851222,0.4
319.53125,0,3.12E-07,5.03E-06,-12.0745028,0.312
319.921875,0,9.11E-07,5.03E-06,-7.421985618,0.911
320.3125,0,1.07E-06,5.03E-06,-6.741918719,1.07
320.703125,0,2.41E-07,5.03E-06,-13.19946853,0.241
321.09375,0,5.88E-07,5.03E-06,-9.321213103,0.588
321.484375,0,1.36E-06,5.03E-06,-5.681015716,1.36
321.875,0,1.64E-06,5.03E-06,-4.868136533,1.64
322.265625,0,1.25E-06,5.03E-06,-6.04612113,1.25
322.65625,0,9.32E-07,5.03E-06,-7.319202623,0.932
323.046875,0,1.63E-06,5.03E-06,-4.898925105,1.63
323.4375,0,2.00E-06,5.03E-06,-4.013082419,2
323.828125,0,1.75E-06,5.03E-06,-4.578051456,1.75
324.21875,0,8.89E-07,5.03E-06,-7.525016728,0.889
324.609375,0,1.89E-06,5.03E-06,-4.258227832,1.89
325,0,2.64E-06,5.03E-06,-2.795914486,2.64
325.390625,0,2.45E-06,5.03E-06,-3.119853551,2.45
325.78125,0,1.60E-06,5.03E-06,-4.964713958,1.6
326.171875,0,1.88E-06,5.03E-06,-4.282955663,1.88
326.5625,0,3.07E-06,5.03E-06,-2.143776954,3.07
326.953125,0,3.20E-06,5.03E-06,-1.962241104,3.2
327.34375,0,2.27E-06,5.03E-06,-3.463789984,2.27
327.734375,0,1.80E-06,5.03E-06,-4.464059978,1.8
328.125,0,3.08E-06,5.03E-06,-2.130832638,3.08
328.515625,0,3.70E-06,5.03E-06,-1.330846478,3.7
328.90625,0,3.29E-06,5.03E-06,-1.840282198,3.29
329.296875,0,1.94E-06,5.03E-06,-4.136478477,1.94
329.6875,0,2.95E-06,5.03E-06,-2.324425764,2.95
330.078125,0,4.04E-06,5.03E-06,-0.950675278,4.04
330.46875,0,3.95E-06,5.03E-06,-1.044951853,3.95
330.859375,0,3.02E-06,5.03E-06,-2.213363313,3.02
331.25,0,1.59E-06,5.03E-06,-4.991382499,1.59
331.640625,0,3.52E-06,5.03E-06,-1.544167489,3.52
332.03125,0,4.03E-06,5.03E-06,-0.966306823,4.03
332.421875,0,3.66E-06,5.03E-06,-1.38433168,3.66
332.8125,0,2.24E-06,5.03E-06,-3.507937036,2.24
333.203125,0,2.50E-06,5.03E-06,-3.035619686,2.5
333.59375,0,3.44E-06,5.03E-06,-1.646377739,3.44
333.984375,0,3.64E-06,5.03E-06,-1.406058605,3.64
334.375,0,2.92E-06,5.03E-06,-2.359399454,2.92
334.765625,0,1.28E-06,5.03E-06,-5.947120418,1.28
335.15625,0,2.47E-06,5.03E-06,-3.096841165,2.47
335.546875,0,2.95E-06,5.03E-06,-2.323249234,2.95
335.9375,0,2.76E-06,5.03E-06,-2.605000055,2.76
336.328125,0,1.52E-06,5.03E-06,-5.195084464,1.52
336.71875,0,1.94E-06,5.03E-06,-4.139966714,1.94
337.109375,0,2.47E-06,5.03E-06,-3.086349593,2.47
337.5,0,2.33E-06,5.03E-06,-3.334477822,2.33
337.890625,0,1.38E-06,5.03E-06,-5.622346271,1.38
338.28125,0,5.36E-07,5.03E-06,-9.721360568,0.536
338.671875,0,1.58E-06,5.03E-06,-5.029180448,1.58
339.0625,0,1.31E-06,5.03E-06,-5.826485073,1.31
339.453125,0,6.21E-07,5.03E-06,-9.083894647,0.621
339.84375,0,2.39E-07,5.03E-06,-13.22725841,0.239
340.234375,0,5.79E-07,5.03E-06,-9.39205919,0.579
